X_COORD,Y_COORD,HABITAT
611032.7896,1335885.793,0
611599.7493,1335887.911,0
612166.7097,1335890.041,0
612733.671,1335892.181,0
613300.6332,1335894.333,0
613867.5962,1335896.495,0
614434.5601,1335898.667,1
615001.5249,1335900.851,0
615568.4905,1335903.045,1
616135.4571,1335905.251,1
616702.4245,1335907.467,1
617269.3927,1335909.693,1
617836.3619,1335911.931,1
618403.332,1335914.179,1
618970.303,1335916.438,1
619537.2748,1335918.708,1
620104.2476,1335920.989,1
620671.2213,1335923.281,1
621238.1959,1335925.583,1
621805.1715,1335927.896,1
622372.1479,1335930.22,1
622939.1253,1335932.555,1
623506.1036,1335934.901,1
624073.0829,1335937.257,1
624640.0631,1335939.624,1
625207.0442,1335942.002,1
625774.0263,1335944.391,1
626341.0094,1335946.79,1
626907.9934,1335949.201,1
627474.9784,1335951.622,1
628041.9643,1335954.054,1
628608.9512,1335956.496,1
629175.9391,1335958.95,1
629742.928,1335961.414,1
630309.9178,1335963.889,1
630876.9087,1335966.375,1
631443.9005,1335968.872,1
632010.8934,1335971.38,1
632577.8872,1335973.898,1
633144.8821,1335976.427,1
633711.8779,1335978.967,1
634278.8748,1335981.518,1
634845.8727,1335984.079,1
635412.8716,1335986.652,1
635979.8716,1335989.235,1
636546.8726,1335991.829,1
637113.8746,1335994.433,1
637680.8776,1335997.049,1
638247.8817,1335999.675,1
638814.8869,1336002.312,0
639381.8931,1336004.96,0
639948.9004,1336007.619,0
640515.9087,1336010.289,0
641082.9181,1336012.969,0
641649.9285,1336015.66,0
642216.9401,1336018.362,0
642783.9527,1336021.075,0
643350.9664,1336023.798,0
643917.9812,1336026.533,0
644484.9971,1336029.278,0
645052.0141,1336032.034,0
645619.0322,1336034.8,0
646186.0514,1336037.578,0
646753.0717,1336040.366,0
647320.0931,1336043.166,0
647887.1156,1336045.975,0
648454.1393,1336048.796,0
649021.1641,1336051.628,0
598558.0074,1336408.846,0
599124.9386,1336410.728,1
599691.8707,1336412.621,0
600258.8035,1336414.525,1
600825.737,1336416.439,1
601392.6713,1336418.365,1
601959.6064,1336420.301,0
602526.5422,1336422.247,1
603093.4789,1336424.205,1
603660.4163,1336426.174,1
604227.3545,1336428.153,0
604794.2934,1336430.143,0
605361.2332,1336432.144,0
605928.1738,1336434.155,0
606495.1152,1336436.178,0
607062.0574,1336438.211,0
607629.0004,1336440.255,1
608195.9442,1336442.31,1
608762.8889,1336444.376,0
609329.8343,1336446.452,0
609896.7807,1336448.539,0
610463.7278,1336450.638,0
611030.6758,1336452.746,0
611597.6246,1336454.866,0
612164.5743,1336456.997,0
612731.5248,1336459.138,0
613298.4762,1336461.29,0
613865.4284,1336463.453,0
614432.3815,1336465.626,0
614999.3355,1336467.811,1
615566.2903,1336470.006,1
616133.246,1336472.212,1
616700.2026,1336474.429,1
617267.1601,1336476.657,1
617834.1185,1336478.895,1
618401.0778,1336481.144,1
618968.0379,1336483.404,1
619534.999,1336485.675,1
620101.961,1336487.957,1
620668.9239,1336490.25,1
621235.8877,1336492.553,1
621802.8524,1336494.867,1
622369.8181,1336497.192,1
622936.7847,1336499.527,1
623503.7522,1336501.874,1
624070.7207,1336504.231,1
624637.6901,1336506.599,1
625204.6604,1336508.978,1
625771.6317,1336511.368,1
626338.604,1336513.768,1
626905.5772,1336516.18,1
627472.5513,1336518.602,1
628039.5265,1336521.035,1
628606.5026,1336523.478,1
629173.4797,1336525.933,1
629740.4578,1336528.398,1
630307.4368,1336530.874,1
630874.4169,1336533.361,1
631441.3979,1336535.859,1
632008.3799,1336538.368,1
632575.363,1336540.887,1
633142.347,1336543.417,1
633709.3321,1336545.958,1
634276.3181,1336548.51,1
634843.3052,1336551.072,1
635410.2934,1336553.646,1
635977.2825,1336556.23,1
636544.2727,1336558.825,1
637111.2639,1336561.431,1
637678.2562,1336564.047,1
638245.2495,1336566.675,1
638812.2438,1336569.313,1
639379.2392,1336571.962,0
639946.2357,1336574.621,0
640513.2332,1336577.292,0
641080.2318,1336579.973,0
641647.2315,1336582.666,0
642214.2322,1336585.369,0
642781.234,1336588.083,0
643348.2369,1336590.807,0
643915.2409,1336593.543,0
644482.246,1336596.289,0
645049.2522,1336599.046,0
645616.2595,1336601.814,0
646183.2679,1336604.592,0
646750.2774,1336607.382,0
647317.288,1336610.182,0
647884.2997,1336612.993,0
648451.3126,1336615.815,0
649018.3266,1336618.648,0
598556.1303,1336975.772,1
599123.0508,1336977.654,1
599689.972,1336979.548,1
600256.894,1336981.453,1
600823.8168,1336983.368,0
601390.7403,1336985.294,1
601957.6645,1336987.231,0
602524.5896,1336989.178,0
603091.5154,1336991.137,0
603658.442,1336993.106,0
604225.3694,1336995.086,0
604792.2976,1336997.077,0
605359.2266,1336999.079,0
605926.1564,1337001.091,0
606493.0869,1337003.114,1
607060.0183,1337005.148,1
607626.9505,1337007.193,0
608193.8836,1337009.249,0
608760.8174,1337011.315,0
609327.7521,1337013.393,0
609894.6876,1337015.481,0
610461.6239,1337017.58,0
611028.5611,1337019.689,0
611595.4991,1337021.81,0
612162.438,1337023.941,0
612729.3777,1337026.083,0
613296.3183,1337028.236,0
613863.2597,1337030.4,0
614430.202,1337032.574,1
614997.1452,1337034.76,1
615564.0892,1337036.956,1
616131.0341,1337039.163,1
616697.9799,1337041.381,1
617264.9266,1337043.609,1
617831.8742,1337045.849,1
618398.8227,1337048.099,1
618965.772,1337050.36,1
619532.7223,1337052.631,1
620099.6735,1337054.914,1
620666.6256,1337057.207,1
621233.5786,1337059.512,1
621800.5325,1337061.827,1
622367.4873,1337064.152,1
622934.4431,1337066.489,1
623501.3999,1337068.837,1
624068.3575,1337071.195,1
624635.3161,1337073.564,1
625202.2756,1337075.944,1
625769.2361,1337078.334,1
626336.1976,1337080.736,1
626903.16,1337083.148,1
627470.1234,1337085.571,1
628037.0877,1337088.005,1
628604.053,1337090.45,1
629171.0193,1337092.905,1
629737.9865,1337095.371,1
630304.9548,1337097.849,1
630871.924,1337100.336,1
631438.8943,1337102.835,1
632005.8655,1337105.345,1
632572.8377,1337107.865,1
633139.811,1337110.396,1
633706.7852,1337112.938,1
634273.7605,1337115.491,1
634840.7368,1337118.055,1
635407.7141,1337120.629,1
635974.6924,1337123.214,1
636541.6718,1337125.81,1
637108.6522,1337128.417,1
637675.6337,1337131.034,1
638242.6162,1337133.663,1
638809.5997,1337136.302,1
639376.5843,1337138.952,1
639943.57,1337141.613,0
640510.5567,1337144.285,0
641077.5445,1337146.967,0
641644.5333,1337149.66,0
642211.5232,1337152.365,0
642778.5143,1337155.079,0
643345.5064,1337157.805,0
643912.4995,1337160.542,0
644479.4938,1337163.289,0
645046.4892,1337166.047,0
645613.4857,1337168.816,0
646180.4832,1337171.596,0
646747.4819,1337174.386,0
647314.4818,1337177.188,0
647881.4827,1337180,0
648448.4847,1337182.823,0
649015.4879,1337185.657,0
598554.2525,1337542.686,0
599121.1622,1337544.57,1
599688.0726,1337546.464,1
600254.9838,1337548.37,1
600821.8957,1337550.285,1
601388.8084,1337552.212,1
601955.7219,1337554.15,0
602522.6361,1337556.098,0
603089.5512,1337558.058,0
603656.467,1337560.028,0
604223.3836,1337562.008,0
604790.3009,1337564,1
605357.2191,1337566.003,1
605924.1381,1337568.016,0
606491.0579,1337570.04,0
607057.9784,1337572.075,0
607624.8998,1337574.12,1
608191.8221,1337576.177,0
608758.7451,1337578.244,0
609325.669,1337580.322,1
609892.5937,1337582.411,0
610459.5192,1337584.511,0
611026.4456,1337586.622,0
611593.3728,1337588.743,0
612160.3009,1337590.875,0
612727.2298,1337593.018,0
613294.1595,1337595.172,1
613861.0902,1337597.336,0
614428.0216,1337599.512,0
614994.954,1337601.698,0
615561.8872,1337603.895,0
616128.8213,1337606.103,0
616695.7563,1337608.321,1
617262.6922,1337610.551,1
617829.629,1337612.791,1
618396.5666,1337615.042,1
618963.5052,1337617.304,1
619530.4447,1337619.577,1
620097.385,1337621.86,1
620664.3263,1337624.155,1
621231.2685,1337626.46,1
621798.2116,1337628.776,1
622365.1557,1337631.102,1
622932.1006,1337633.44,1
623499.0466,1337635.788,1
624065.9934,1337638.147,1
624632.9412,1337640.517,1
625199.8899,1337642.898,1
625766.8396,1337645.29,1
626333.7902,1337647.692,1
626900.7418,1337650.105,1
627467.6944,1337652.53,1
628034.6479,1337654.964,1
628601.6024,1337657.41,1
629168.5579,1337659.867,1
629735.5143,1337662.334,1
630302.4718,1337664.812,1
630869.4302,1337667.301,1
631436.3896,1337669.801,1
632003.3501,1337672.311,1
632570.3115,1337674.832,1
633137.2739,1337677.365,1
633704.2374,1337679.908,1
634271.2018,1337682.461,1
634838.1673,1337685.026,1
635405.1338,1337687.601,0
635972.1013,1337690.188,0
636539.0699,1337692.785,0
637106.0395,1337695.392,1
637673.0101,1337698.011,1
638239.9818,1337700.641,1
638806.9545,1337703.281,1
639373.9283,1337705.932,1
639940.9032,1337708.594,0
640507.8791,1337711.267,0
641074.856,1337713.95,0
641641.8341,1337716.644,0
642208.8132,1337719.35,0
642775.7934,1337722.066,0
643342.7747,1337724.792,0
643909.7571,1337727.53,0
644476.7405,1337730.278,0
645043.7251,1337733.038,0
645610.7108,1337735.808,0
646177.6975,1337738.589,0
646744.6854,1337741.38,0
647311.6744,1337744.183,0
647878.6645,1337746.996,0
648445.6558,1337749.82,0
649012.6481,1337752.655,0
598552.374,1338109.59,1
599119.2728,1338111.475,1
599686.1725,1338113.37,1
600253.0728,1338115.276,0
600819.974,1338117.192,1
601386.8758,1338119.12,1
601953.7785,1338121.058,0
602520.6819,1338123.008,0
603087.5861,1338124.968,1
603654.4911,1338126.938,0
604221.3969,1338128.92,0
604788.3035,1338130.912,1
605355.2108,1338132.916,0
605922.119,1338134.93,1
606489.028,1338136.955,1
607055.9378,1338138.99,1
607622.8483,1338141.037,1
608189.7598,1338143.094,0
608756.672,1338145.162,1
609323.585,1338147.241,0
609890.4989,1338149.331,0
610457.4136,1338151.432,1
611024.3292,1338153.543,0
611591.2456,1338155.665,0
612158.1629,1338157.798,0
612725.081,1338159.942,0
613291.9999,1338162.097,0
613858.9197,1338164.262,0
614425.8404,1338166.438,0
614992.762,1338168.625,0
615559.6844,1338170.823,1
616126.6077,1338173.032,1
616693.5318,1338175.252,1
617260.4569,1338177.482,1
617827.3829,1338179.723,1
618394.3097,1338181.975,1
618961.2375,1338184.238,1
619528.1661,1338186.511,1
620095.0957,1338188.796,1
620662.0261,1338191.091,1
621228.9575,1338193.397,1
621795.8898,1338195.714,1
622362.8231,1338198.041,1
622929.7572,1338200.38,1
623496.6923,1338202.729,1
624063.6284,1338205.089,1
624630.5653,1338207.46,1
625197.5033,1338209.842,1
625764.4421,1338212.235,1
626331.3819,1338214.638,1
626898.3227,1338217.052,1
627465.2645,1338219.477,1
628032.2072,1338221.913,1
628599.1509,1338224.36,1
629166.0955,1338226.817,1
629733.0412,1338229.285,1
630299.9878,1338231.764,1
630866.9354,1338234.254,1
631433.884,1338236.755,1
632000.8336,1338239.267,1
632567.7842,1338241.789,1
633134.7358,1338244.322,1
633701.6885,1338246.866,1
634268.6421,1338249.421,1
634835.5968,1338251.986,0
635402.5525,1338254.563,0
635969.5092,1338257.15,0
636536.4669,1338259.748,0
637103.4257,1338262.357,1
637670.3855,1338264.977,1
638237.3464,1338267.607,1
638804.3083,1338270.249,1
639371.2713,1338272.901,0
639938.2353,1338275.564,0
640505.2004,1338278.238,0
641072.1666,1338280.922,0
641639.1338,1338283.618,0
642206.1021,1338286.324,0
642773.0715,1338289.041,0
643340.0419,1338291.769,0
643907.0135,1338294.508,0
644473.9861,1338297.257,0
645040.9599,1338300.017,0
645607.9347,1338302.789,0
646174.9107,1338305.571,0
646741.8877,1338308.363,0
647308.866,1338311.167,0
647875.8452,1338313.981,0
648442.8257,1338316.807,0
649009.8072,1338319.643,0
598550.4947,1338676.483,1
599117.3827,1338678.368,1
599684.2716,1338680.264,0
600251.1611,1338682.171,0
600818.0514,1338684.089,0
601384.9425,1338686.017,0
601951.8343,1338687.956,0
602518.7269,1338689.906,1
603085.6203,1338691.867,1
603652.5145,1338693.838,1
604219.4095,1338695.821,0
604786.3052,1338697.814,1
605353.2018,1338699.818,1
605920.0991,1338701.833,1
606486.9973,1338703.859,1
607053.8963,1338705.895,0
607620.796,1338707.942,1
608187.6966,1338710.001,1
608754.598,1338712.07,0
609321.5003,1338714.149,0
609888.4033,1338716.24,0
610455.3072,1338718.341,0
611022.212,1338720.454,0
611589.1176,1338722.577,1
612156.024,1338724.71,0
612722.9313,1338726.855,0
613289.8394,1338729.011,0
613856.7484,1338731.177,0
614423.6583,1338733.354,0
614990.569,1338735.542,1
615557.4806,1338737.741,0
616124.3931,1338739.95,1
616691.3065,1338742.171,1
617258.2207,1338744.402,0
617825.1359,1338746.644,1
618392.0519,1338748.897,1
618958.9688,1338751.161,1
619525.8867,1338753.435,1
620092.8054,1338755.72,1
620659.725,1338758.016,1
621226.6456,1338760.323,1
621793.5671,1338762.641,1
622360.4895,1338764.97,1
622927.4129,1338767.309,1
623494.3372,1338769.659,1
624061.2624,1338772.02,1
624628.1885,1338774.392,1
625195.1156,1338776.775,1
625762.0437,1338779.169,1
626328.9727,1338781.573,1
626895.9026,1338783.988,1
627462.8336,1338786.414,1
628029.7655,1338788.851,1
628596.6983,1338791.298,1
629163.6322,1338793.757,1
629730.567,1338796.226,1
630297.5028,1338798.706,1
630864.4396,1338801.197,1
631431.3774,1338803.699,1
631998.3162,1338806.211,1
632565.256,1338808.735,1
633132.1968,1338811.269,1
633699.1386,1338813.814,1
634266.0814,1338816.37,1
634833.0252,1338818.936,0
635399.9701,1338821.514,0
635966.916,1338824.102,0
636533.8629,1338826.701,0
637100.8109,1338829.311,1
637667.7599,1338831.932,1
638234.71,1338834.563,1
638801.661,1338837.206,1
639368.6132,1338839.859,0
639935.5664,1338842.523,0
640502.5207,1338845.198,0
641069.476,1338847.883,0
641636.4324,1338850.58,0
642203.3899,1338853.287,0
642770.3485,1338856.005,0
643337.3081,1338858.734,0
643904.2688,1338861.474,0
644471.2307,1338864.225,0
645038.1936,1338866.986,0
645605.1576,1338869.759,0
646172.1227,1338872.542,0
646739.089,1338875.336,0
647306.0564,1338878.14,0
647873.0248,1338880.956,0
648439.9944,1338883.782,0
649006.9651,1338886.619,0
598548.6147,1339243.366,1
599115.4919,1339245.251,1
599682.3699,1339247.148,1
600249.2486,1339249.056,0
600816.1281,1339250.974,0
601383.0084,1339252.903,1
601949.8894,1339254.843,1
602516.7712,1339256.794,0
603083.6538,1339258.755,1
603650.5371,1339260.728,1
604217.4213,1339262.711,1
604784.3062,1339264.705,0
605351.1919,1339266.71,0
605918.0785,1339268.725,1
606484.9658,1339270.752,1
607051.8539,1339272.789,1
607618.7429,1339274.837,1
608185.6327,1339276.896,1
608752.5233,1339278.966,0
609319.4147,1339281.047,0
609886.3069,1339283.138,0
610453.2,1339285.24,0
611020.0939,1339287.353,0
611586.9887,1339289.477,0
612153.8843,1339291.612,0
612720.7808,1339293.757,0
613287.6781,1339295.914,0
613854.5763,1339298.081,0
614421.4753,1339300.259,0
614988.3752,1339302.448,0
615555.276,1339304.647,0
616122.1777,1339306.858,1
616689.0802,1339309.079,1
617255.9836,1339311.311,0
617822.888,1339313.554,1
618389.7932,1339315.808,1
618956.6993,1339318.072,1
619523.6063,1339320.348,1
620090.5142,1339322.634,1
620657.423,1339324.931,1
621224.3328,1339327.239,1
621791.2435,1339329.558,1
622358.1551,1339331.887,1
622925.0676,1339334.228,1
623491.9811,1339336.579,1
624058.8954,1339338.941,1
624625.8108,1339341.314,1
625192.7271,1339343.697,1
625759.6443,1339346.092,1
626326.5625,1339348.497,1
626893.4816,1339350.913,1
627460.4017,1339353.34,1
628027.3228,1339355.778,1
628594.2448,1339358.226,1
629161.1678,1339360.686,1
629728.0918,1339363.156,1
630295.0168,1339365.637,1
630861.9428,1339368.129,1
631428.8698,1339370.632,1
631995.7977,1339373.145,1
632562.7267,1339375.669,1
633129.6567,1339378.205,1
633696.5877,1339380.751,0
634263.5197,1339383.308,0
634830.4527,1339385.875,0
635397.3867,1339388.454,1
635964.3218,1339391.043,1
636531.2579,1339393.643,1
637098.195,1339396.254,0
637665.1332,1339398.876,1
638232.0724,1339401.508,1
638799.0127,1339404.152,0
639365.954,1339406.806,0
639932.8964,1339409.471,0
640499.8399,1339412.147,0
641066.7844,1339414.834,0
641633.73,1339417.532,0
642200.6766,1339420.24,0
642767.6244,1339422.959,0
643334.5732,1339425.689,0
643901.5231,1339428.43,0
644468.4741,1339431.182,0
645035.4262,1339433.944,0
645602.3794,1339436.718,0
646169.3337,1339439.502,0
646736.2891,1339442.297,0
647303.2457,1339445.103,0
647870.2033,1339447.919,0
648437.1621,1339450.747,0
649004.122,1339453.585,0
598546.7339,1339810.237,1
599113.6003,1339812.124,1
599680.4674,1339814.021,0
600247.3354,1339815.929,0
600814.204,1339817.848,0
601381.0735,1339819.778,1
601947.9437,1339821.719,0
602514.8146,1339823.67,0
603081.6864,1339825.633,0
603648.5589,1339827.606,0
604215.4322,1339829.59,1
604782.3064,1339831.585,1
605349.1813,1339833.59,0
605916.057,1339835.607,0
606482.9335,1339837.634,0
607049.8108,1339839.672,1
607616.6889,1339841.721,1
608183.5679,1339843.781,0
608750.4477,1339845.852,0
609317.3283,1339847.933,0
609884.2097,1339850.025,0
610451.0919,1339852.128,0
611017.975,1339854.242,0
611584.859,1339856.367,0
612151.7438,1339858.502,0
612718.6294,1339860.649,0
613285.5159,1339862.806,0
613852.4033,1339864.974,0
614419.2915,1339867.153,1
614986.1806,1339869.343,1
615553.0705,1339871.543,1
616119.9614,1339873.755,1
616686.8531,1339875.977,0
617253.7457,1339878.21,1
617820.6392,1339880.454,1
618387.5336,1339882.708,1
618954.4288,1339884.974,1
619521.325,1339887.25,1
620088.2221,1339889.537,1
620655.1201,1339891.835,1
621222.0191,1339894.144,1
621788.9189,1339896.463,1
622355.8197,1339898.794,1
622922.7214,1339901.135,1
623489.624,1339903.487,1
624056.5276,1339905.85,1
624623.4321,1339908.224,1
625190.3375,1339910.609,1
625757.2439,1339913.004,1
626324.1513,1339915.41,1
626891.0596,1339917.827,1
627457.9689,1339920.255,1
628024.8791,1339922.694,1
628591.7903,1339925.143,1
629158.7025,1339927.604,1
629725.6157,1339930.075,1
630292.5299,1339932.557,1
630859.445,1339935.05,1
631426.3612,1339937.554,1
631993.2783,1339940.068,1
632560.1964,1339942.594,1
633127.1156,1339945.13,1
633694.0357,1339947.677,0
634260.9569,1339950.235,0
634827.8791,1339952.803,1
635394.8023,1339955.383,1
635961.7266,1339957.973,1
636528.6518,1339960.574,1
637095.5782,1339963.186,1
637662.5055,1339965.809,1
638229.4339,1339968.443,1
638796.3633,1339971.087,1
639363.2938,1339973.743,0
639930.2254,1339976.409,0
640497.158,1339979.086,0
641064.0917,1339981.774,0
641631.0264,1339984.472,0
642197.9623,1339987.182,0
642764.8992,1339989.902,0
643331.8372,1339992.633,0
643898.7762,1339995.375,0
644465.7164,1339998.128,0
645032.6577,1340000.892,0
645599.6001,1340003.666,0
646166.5435,1340006.451,0
646733.4881,1340009.247,0
647300.4338,1340012.054,0
647867.3807,1340014.872,0
648434.3286,1340017.701,0
649001.2777,1340020.54,0
598544.8523,1340377.098,1
599111.7079,1340378.985,0
599678.5643,1340380.883,0
600245.4213,1340382.792,0
600812.2792,1340384.712,0
601379.1378,1340386.643,1
601945.9972,1340388.584,1
602512.8573,1340390.536,0
603079.7182,1340392.499,1
603646.5799,1340394.473,0
604213.4424,1340396.458,0
604780.3057,1340398.454,1
605347.1698,1340400.46,1
605914.0347,1340402.477,1
606480.9004,1340404.506,0
607047.7669,1340406.545,0
607614.6342,1340408.594,0
608181.5023,1340410.655,0
608748.3712,1340412.726,0
609315.241,1340414.809,0
609882.1116,1340416.902,1
610448.983,1340419.006,0
611015.8553,1340421.12,0
611582.7284,1340423.246,0
612149.6024,1340425.382,0
612716.4772,1340427.53,0
613283.3529,1340429.688,1
613850.2294,1340431.856,0
614417.1068,1340434.036,0
614983.985,1340436.227,0
615550.8642,1340438.428,0
616117.7442,1340440.64,1
616684.6251,1340442.863,1
617251.5068,1340445.097,0
617818.3895,1340447.342,1
618385.273,1340449.598,1
618952.1575,1340451.864,1
619519.0429,1340454.141,1
620085.9291,1340456.429,1
620652.8163,1340458.728,1
621219.7044,1340461.038,1
621786.5934,1340463.358,1
622353.4833,1340465.69,1
622920.3742,1340468.032,1
623487.266,1340470.385,1
624054.1588,1340472.749,1
624621.0524,1340475.124,1
625187.9471,1340477.509,1
625754.8426,1340479.905,1
626321.7392,1340482.313,1
626888.6366,1340484.731,1
627455.5351,1340487.16,1
628022.4345,1340489.599,1
628589.3349,1340492.05,1
629156.2362,1340494.511,1
629723.1386,1340496.983,1
630290.0419,1340499.466,1
630856.9462,1340501.96,1
631423.8515,1340504.465,1
631990.7578,1340506.98,1
632557.6652,1340509.507,1
633124.5735,1340512.044,1
633691.4828,1340514.592,0
634258.3931,1340517.151,0
634825.3045,1340519.721,1
635392.2169,1340522.301,1
635959.1303,1340524.892,1
636526.0447,1340527.495,0
637092.9602,1340530.108,0
637659.8767,1340532.732,0
638226.7943,1340535.366,1
638793.7129,1340538.012,0
639360.6326,1340540.668,0
639927.5533,1340543.335,0
640494.4751,1340546.013,0
641061.3979,1340548.702,0
641628.3218,1340551.402,0
642195.2468,1340554.113,0
642762.1729,1340556.834,0
643329.1001,1340559.566,0
643896.0283,1340562.309,0
644462.9576,1340565.063,0
645029.8881,1340567.828,0
645596.8196,1340570.604,0
646163.7523,1340573.39,0
646730.686,1340576.187,0
647297.6209,1340578.995,0
647864.5569,1340581.814,0
648431.494,1340584.644,0
648998.4322,1340587.485,0
598542.9701,1340943.947,0
599109.8148,1340945.835,0
599676.6603,1340947.734,1
600243.5066,1340949.644,1
600810.3536,1340951.565,0
601377.2013,1340953.496,1
601944.0499,1340955.438,0
602510.8992,1340957.391,0
603077.7493,1340959.355,1
603644.6002,1340961.33,0
604211.4518,1340963.316,0
604778.3043,1340965.312,0
605345.1575,1340967.319,0
605912.0116,1340969.337,0
606478.8664,1340971.366,0
607045.7221,1340973.406,0
607612.5786,1340975.457,0
608179.4359,1340977.518,0
608746.294,1340979.59,0
609313.1529,1340981.673,0
609880.0127,1340983.767,0
610446.8733,1340985.872,0
611013.7347,1340987.988,0
611580.597,1340990.114,1
612147.4601,1340992.251,0
612714.3241,1340994.399,0
613281.189,1340996.558,0
613848.0546,1340998.728,0
614414.9212,1341000.909,1
614981.7886,1341003.1,0
615548.6569,1341005.302,0
616115.5261,1341007.515,0
616682.3961,1341009.739,0
617249.2671,1341011.974,0
617816.1389,1341014.22,1
618383.0116,1341016.476,1
618949.8853,1341018.743,1
619516.7598,1341021.022,1
620083.6352,1341023.311,1
620650.5116,1341025.61,1
621217.3888,1341027.921,1
621784.267,1341030.242,1
622351.1461,1341032.575,1
622918.0261,1341034.918,1
623484.9071,1341037.272,1
624051.789,1341039.637,1
624618.6718,1341042.012,1
625185.5556,1341044.399,1
625752.4404,1341046.796,1
626319.3261,1341049.204,1
626886.2127,1341051.623,1
627453.1003,1341054.053,1
628019.9889,1341056.494,1
628586.8785,1341058.945,1
629153.769,1341061.408,1
629720.6605,1341063.881,1
630287.553,1341066.365,1
630854.4465,1341068.86,1
631421.3409,1341071.365,1
631988.2364,1341073.882,1
632555.1329,1341076.409,1
633122.0303,1341078.947,1
633688.9288,1341081.496,0
634255.8283,1341084.056,1
634822.7289,1341086.627,1
635389.6304,1341089.209,1
635956.533,1341091.801,1
636523.4366,1341094.404,1
637090.3412,1341097.018,1
637657.2469,1341099.643,1
638224.1536,1341102.279,1
638791.0614,1341104.926,1
639357.9702,1341107.583,1
639924.8801,1341110.251,0
640491.7911,1341112.93,0
641058.7031,1341115.62,0
641625.6162,1341118.321,0
642192.5303,1341121.033,0
642759.4456,1341123.755,0
643326.3619,1341126.489,0
643893.2793,1341129.233,0
644460.1978,1341131.988,0
645027.1174,1341134.754,0
645594.0381,1341137.53,0
646160.9599,1341140.318,0
646727.8828,1341143.116,0
647294.8068,1341145.925,0
647861.732,1341148.745,0
648428.6582,1341151.576,0
648995.5856,1341154.418,0
598541.087,1341510.786,0
599107.9209,1341512.675,1
599674.7556,1341514.575,0
600241.591,1341516.485,0
600808.4272,1341518.407,0
601375.2641,1341520.339,0
601942.1018,1341522.282,0
602508.9403,1341524.236,0
603075.7796,1341526.2,1
603642.6196,1341528.176,0
604209.4605,1341530.162,1
604776.3021,1341532.159,0
605343.1445,1341534.168,1
605909.9877,1341536.186,1
606476.8317,1341538.216,0
607043.6765,1341540.257,0
607610.5222,1341542.308,0
608177.3686,1341544.37,0
608744.2159,1341546.443,0
609311.064,1341548.527,0
609877.9129,1341550.622,0
610444.7627,1341552.728,0
611011.6133,1341554.844,0
611578.4648,1341556.971,0
612145.317,1341559.109,0
612712.1702,1341561.258,0
613279.0242,1341563.418,0
613845.879,1341565.589,0
614412.7348,1341567.77,0
614979.5913,1341569.962,0
615546.4488,1341572.166,1
616113.3071,1341574.38,0
616680.1663,1341576.604,0
617247.0264,1341578.84,0
617813.8874,1341581.087,1
618380.7493,1341583.344,1
618947.6121,1341585.612,1
619514.4758,1341587.891,1
620081.3404,1341590.181,1
620648.2059,1341592.482,1
621215.0723,1341594.793,1
621781.9396,1341597.116,1
622348.8079,1341599.449,1
622915.6771,1341601.793,1
623482.5473,1341604.148,1
624049.4183,1341606.514,1
624616.2903,1341608.89,1
625183.1633,1341611.278,1
625750.0372,1341613.676,1
626316.912,1341616.085,1
626883.7878,1341618.505,1
627450.6646,1341620.936,1
628017.5423,1341623.377,1
628584.421,1341625.83,1
629151.3007,1341628.293,1
629718.1814,1341630.767,1
630285.063,1341633.252,1
630851.9457,1341635.748,1
631418.8293,1341638.255,1
631985.7139,1341640.772,1
632552.5996,1341643.301,1
633119.4862,1341645.84,0
633686.3739,1341648.39,0
634253.2625,1341650.951,1
634820.1522,1341653.523,1
635387.0429,1341656.105,1
635953.9347,1341658.699,1
636520.8274,1341661.303,1
637087.7212,1341663.918,1
637654.6161,1341666.544,1
638221.5119,1341669.181,1
638788.4089,1341671.828,0
639355.3069,1341674.487,0
639922.2059,1341677.156,0
640489.106,1341679.836,0
641056.0072,1341682.527,0
641622.9094,1341685.229,0
642189.8127,1341687.942,0
642756.7171,1341690.666,0
643323.6226,1341693.4,0
643890.5292,1341696.145,0
644457.4368,1341698.901,0
645024.3456,1341701.668,0
645591.2554,1341704.446,0
646158.1664,1341707.235,0
646725.0784,1341710.034,0
647291.9917,1341712.844,0
647858.906,1341715.666,0
648425.8214,1341718.498,0
648992.7379,1341721.34,0
598539.2032,1342077.614,0
599106.0263,1342079.504,0
599672.8502,1342081.404,0
600239.6747,1342083.316,0
600806.5001,1342085.238,0
601373.3262,1342087.171,0
601940.153,1342089.115,0
602506.9807,1342091.069,0
603073.8091,1342093.035,1
603640.6383,1342095.011,0
604207.4683,1342096.998,1
604774.2991,1342098.996,0
605341.1306,1342101.005,1
605907.963,1342103.025,0
606474.7962,1342105.055,0
607041.6302,1342107.096,0
607608.465,1342109.149,0
608175.3006,1342111.212,0
608742.137,1342113.286,0
609308.9743,1342115.37,0
609875.8123,1342117.466,0
610442.6513,1342119.572,0
611009.491,1342121.69,0
611576.3317,1342123.818,0
612143.1731,1342125.957,0
612710.0154,1342128.106,0
613276.8586,1342130.267,0
613843.7026,1342132.439,0
614410.5474,1342134.621,0
614977.3932,1342136.814,0
615544.2398,1342139.018,0
616111.0873,1342141.233,1
616677.9357,1342143.459,0
617244.7849,1342145.695,0
617811.6351,1342147.943,1
618378.4861,1342150.201,1
618945.3381,1342152.47,1
619512.1909,1342154.75,1
